,age,workclass,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
12030,35,3,10,4,11,3,4,1,0,0,48,38,0
18434,23,3,9,0,2,1,4,1,0,0,40,38,0
13372,42,3,13,0,9,4,4,1,0,653,50,38,1
15752,24,3,13,4,11,1,4,1,0,0,47,38,0
2697,48,3,9,2,11,0,4,1,0,0,50,38,0
31104,46,3,10,2,0,0,4,1,0,0,40,38,1
23258,22,3,10,4,7,3,4,1,0,0,32,38,1
25260,50,4,4,2,2,0,4,1,0,1977,63,38,1
29687,30,3,13,2,11,0,4,1,0,0,40,25,1
14058,36,3,13,2,12,0,4,1,0,0,40,38,0
21463,74,5,16,3,9,1,4,1,0,0,25,38,1
6624,20,3,9,4,0,4,1,0,0,0,15,38,0
7072,50,3,10,2,3,0,4,1,0,0,40,38,0
21044,31,3,11,0,12,4,4,0,0,0,40,38,0
7712,47,1,14,2,9,0,4,1,7688,0,60,38,1
19804,35,3,13,2,0,0,4,1,0,0,40,38,1
13862,26,3,9,2,9,0,4,1,0,0,50,38,0
28273,25,3,12,4,2,1,4,1,0,0,45,38,0
13165,54,5,14,0,9,1,4,1,0,0,50,38,1
18109,42,3,6,2,13,0,4,1,0,0,50,38,0
14048,39,3,7,4,9,1,2,0,0,0,40,38,0
5719,40,3,9,0,2,4,4,1,0,0,40,38,0
902,22,3,9,4,5,3,4,0,0,0,40,38,0
6501,35,3,9,4,12,1,4,0,1151,0,40,38,0
8192,22,3,10,4,12,3,4,1,0,0,40,38,0
16431,53,3,9,0,7,4,4,0,0,0,40,38,0
513,34,3,10,2,9,0,4,1,0,0,50,38,1
7359,41,3,8,2,7,5,4,0,0,0,10,38,0
17037,30,3,7,3,5,4,4,0,0,0,40,38,0
18209,54,3,9,2,0,0,4,1,0,0,45,38,0
3501,31,3,13,4,9,4,4,0,0,0,36,38,0
5652,25,3,13,4,12,1,4,1,0,0,40,38,0
8443,24,3,10,4,0,3,2,0,0,0,20,38,0
31965,22,3,10,4,3,1,4,1,0,0,35,38,0
2915,26,3,14,2,11,5,4,0,0,0,40,38,0
26221,52,3,9,5,2,1,4,1,0,0,40,38,0
12932,69,3,9,6,9,1,4,0,0,0,20,38,0
14214,19,3,10,4,11,3,4,0,0,0,40,38,0
22226,46,3,9,2,2,0,4,1,0,0,40,38,0
5888,26,3,13,4,11,3,2,0,0,0,20,38,0
1601,57,6,9,0,3,1,4,0,0,0,50,38,0
12491,45,3,10,0,0,4,4,0,0,0,45,38,0
2338,23,3,9,4,12,3,4,0,0,0,40,38,0
3157,21,3,10,2,7,0,4,1,0,0,40,38,0
10114,20,3,7,2,9,2,4,0,0,0,39,38,0
20094,24,3,10,4,0,3,2,0,0,0,40,38,0
26733,20,3,9,4,0,4,4,0,0,0,40,10,0
10520,37,3,9,2,2,0,4,1,0,0,40,38,0
23237,23,3,9,0,7,4,4,0,0,0,80,38,0
30518,45,3,16,0,9,4,2,0,0,3004,35,38,1
32098,37,3,9,0,2,1,4,1,0,0,40,38,0
27388,18,3,3,4,5,2,4,1,0,0,40,25,0
15094,62,4,13,0,11,1,4,1,99999,0,40,38,1
16992,39,5,16,4,9,1,4,1,4787,0,40,38,1
9317,34,5,9,2,11,0,4,1,0,0,60,38,0
25080,28,3,13,4,9,1,4,0,0,0,20,38,0
29283,24,3,9,4,5,2,4,1,0,0,40,38,0
1097,19,3,9,4,9,3,4,0,0,0,40,38,0
21314,20,6,10,4,5,1,4,1,0,0,15,38,0
25341,45,3,14,2,3,0,4,1,15024,0,60,38,1
24171,31,3,10,2,3,0,4,1,0,0,40,38,1
12784,24,6,16,4,9,1,4,0,0,0,99,8,0
25322,54,3,9,2,11,0,4,1,0,1672,50,38,0
28512,24,3,10,4,6,1,4,1,0,0,40,38,0
30311,39,3,9,5,6,1,2,1,2176,0,40,38,0
31027,27,3,10,4,5,1,4,1,0,0,48,38,0
7719,47,3,13,2,3,0,4,1,0,0,60,38,1
27315,46,3,13,2,11,0,4,1,0,0,50,10,1
13619,23,1,13,4,9,3,4,0,0,0,45,38,0
25390,63,3,10,0,7,1,4,0,0,0,40,38,0
8759,47,6,11,2,12,0,4,1,0,0,48,38,1
3821,31,3,11,2,7,5,0,0,0,0,24,25,0
22932,37,3,7,2,5,0,2,1,7688,0,40,38,1
15800,45,4,12,2,9,0,4,1,0,0,50,38,1
7088,41,4,13,2,11,0,4,1,99999,0,65,38,1
12604,28,3,5,0,9,1,2,0,0,0,40,38,0
31656,61,0,9,0,0,3,2,0,0,0,20,38,0
11189,47,3,9,2,9,0,4,1,5178,0,30,1,1
12233,22,3,9,2,11,0,2,1,0,0,40,38,0
11501,29,3,9,2,13,0,4,1,0,0,40,38,0
1568,43,1,13,2,2,0,4,1,0,0,40,38,0
3012,42,3,13,2,9,0,4,1,0,0,45,38,1
29071,29,3,9,4,2,1,4,1,0,1974,35,38,0
21081,76,1,9,2,10,0,4,1,0,0,15,38,0
4309,58,3,9,6,9,1,4,0,0,0,12,38,0
11624,29,3,6,2,4,5,4,0,0,0,40,38,0
12628,30,5,9,0,2,1,4,1,0,0,40,38,0
25961,31,3,14,4,9,1,4,1,0,0,30,38,0
9293,35,5,12,2,2,0,4,1,0,0,40,38,0
25420,26,3,9,2,0,0,4,1,0,0,40,38,0
11611,35,3,13,0,9,4,4,0,0,0,16,38,0
30992,49,3,4,2,13,0,4,1,2407,0,50,38,0
25411,45,3,12,6,12,4,4,1,0,0,40,38,1
10768,46,4,13,2,11,0,4,1,99999,0,72,38,1
10497,39,0,13,4,0,1,4,1,0,1741,40,38,0
9115,25,3,10,4,2,3,4,0,0,0,50,38,0
17904,32,3,6,0,6,1,4,1,0,0,40,38,0
21629,25,6,10,4,12,1,2,1,0,0,40,38,0
14076,31,3,9,0,3,4,4,0,0,0,40,38,0
3290,33,3,7,0,3,4,4,0,0,0,40,38,1
23021,38,5,12,2,13,0,4,1,0,0,40,38,0
23113,64,1,10,4,13,4,4,1,0,0,40,38,0
17244,34,3,10,4,2,1,4,1,0,0,40,38,0
810,30,3,9,5,7,3,4,0,0,0,36,38,0
20708,24,1,13,4,9,1,4,1,0,0,35,38,0
13588,28,3,13,2,9,0,4,1,0,0,40,38,1
3714,32,3,13,2,3,2,1,0,0,0,40,2,1
29591,48,3,10,0,0,1,2,1,0,0,40,38,0
28987,75,3,14,4,10,1,4,1,0,0,16,38,0
224,53,1,1,4,6,1,4,0,0,0,35,38,0
3846,29,3,10,0,0,1,4,0,0,0,40,38,0
24194,60,1,11,2,3,0,4,1,0,0,60,38,1
24325,25,3,9,4,11,3,2,1,0,0,24,38,0
22629,47,3,11,2,9,0,4,1,0,0,40,38,1
32380,48,3,2,2,6,0,4,1,0,0,40,31,0
28743,25,3,9,2,13,0,4,1,0,0,40,38,0
19985,33,3,13,4,9,1,4,0,0,0,40,38,0
3018,21,3,9,4,4,3,4,1,0,0,65,38,0
9373,42,3,9,2,11,0,4,1,0,0,40,38,0
28905,61,3,9,5,13,4,1,1,0,0,45,38,1
8885,61,5,2,2,2,0,4,1,0,0,20,38,0
28955,38,5,10,0,7,4,4,0,0,0,40,38,0
3261,26,3,9,4,2,1,4,1,0,0,40,38,0
31649,40,0,11,2,9,5,4,0,0,0,65,38,1
17976,33,3,6,0,2,1,4,1,0,0,35,8,0
13842,23,3,13,4,11,1,4,1,0,0,55,38,0
21580,43,3,9,5,6,1,4,0,0,0,40,38,0
20679,43,3,10,2,9,0,4,1,0,0,40,38,0
21365,25,3,13,2,9,0,4,1,0,0,45,38,1
25362,40,1,9,2,7,2,4,1,3137,0,40,38,0
4159,25,3,10,2,11,0,2,1,0,0,45,38,0
27418,57,0,10,2,3,0,4,1,0,0,40,38,1
32036,55,3,10,2,2,0,4,1,0,0,38,38,0
12111,25,3,13,4,7,1,4,0,0,0,20,38,0
19141,41,3,9,0,13,1,4,1,0,0,40,38,0
27852,26,3,9,4,10,1,2,0,0,0,32,38,0
21155,43,1,10,2,13,0,4,1,0,0,17,38,0
16333,34,6,13,4,9,3,4,1,0,0,50,38,0
28829,67,3,9,2,9,5,4,0,0,0,5,38,0
7591,60,6,13,0,9,1,4,0,0,2339,40,38,0
17134,22,3,9,4,8,3,4,0,0,0,36,38,0
15854,62,3,4,2,9,0,4,1,6418,0,40,38,1
19038,38,3,6,0,6,1,1,0,0,0,40,31,0
3511,52,3,5,0,2,4,4,0,0,0,40,4,0
7819,21,3,10,4,2,3,4,0,0,0,40,38,0
12348,52,3,5,6,7,1,4,0,0,0,25,32,0
20166,27,3,13,4,0,1,4,1,0,0,40,30,0
6603,23,1,10,4,7,1,2,1,0,0,30,38,0
9213,49,3,9,2,11,0,4,1,0,0,15,25,0
12058,39,3,14,2,9,0,4,1,99999,0,40,38,1
11770,31,6,8,2,7,5,4,0,0,0,40,38,0
31615,31,1,13,4,9,2,4,1,0,0,40,38,0
28363,24,3,9,2,6,0,4,1,0,0,50,38,0
1535,30,3,12,4,9,1,4,0,0,0,40,38,0
2878,31,3,4,2,5,0,4,1,0,0,40,38,0
5140,26,3,13,4,7,1,2,0,0,0,35,38,0
9464,27,3,10,4,7,1,4,1,0,0,24,38,0
6307,32,3,10,0,11,1,4,0,0,0,55,38,0
9913,37,3,9,2,13,0,4,1,0,0,50,38,1
3652,44,6,14,2,9,0,2,1,7688,0,40,38,1
30687,29,3,9,4,13,2,4,1,0,0,50,38,0
6340,70,3,10,2,9,0,4,1,0,0,30,38,0
13369,33,3,10,2,2,0,4,1,0,0,50,38,0
31783,19,3,10,4,7,3,4,1,0,0,3,38,0
30097,31,6,13,2,9,0,4,1,7298,0,55,38,1
11947,48,3,10,0,6,4,4,1,0,0,40,38,0
20068,35,3,6,2,2,0,4,1,0,0,40,38,0
13714,24,1,10,4,10,3,4,0,0,0,40,38,0
16151,33,3,9,2,0,0,4,1,0,0,40,38,0
9526,58,1,14,2,9,0,4,1,0,0,40,38,1
31625,43,3,9,0,0,4,4,0,0,0,58,38,0
23740,72,3,6,0,9,1,4,1,0,0,12,38,0
22454,42,5,9,2,11,0,4,1,0,0,60,38,0
5714,19,3,3,4,7,1,4,1,0,0,50,12,0
10036,22,3,10,4,0,3,4,1,0,0,40,38,0
25752,22,3,7,4,11,4,4,0,0,0,25,38,0
26007,46,3,11,2,9,0,4,1,0,0,40,38,1
28458,71,3,10,6,9,1,4,0,0,0,14,1,0
28873,37,3,9,2,2,0,4,1,0,0,40,38,0
6812,55,3,10,2,3,5,4,0,0,0,40,38,1
14775,26,3,9,2,9,0,4,1,0,0,40,38,0
24682,33,3,9,4,11,3,4,0,0,0,20,38,0
23572,40,3,10,4,3,1,4,1,0,0,50,38,1
8797,60,3,12,0,7,1,4,0,0,0,40,38,0
16954,62,3,10,2,3,0,4,1,0,1977,98,38,1
18469,34,3,9,2,7,0,4,1,0,0,45,38,0
25684,26,3,10,2,13,0,4,1,7298,0,55,38,1
21723,49,6,10,0,9,1,4,0,0,0,20,38,0
24452,27,3,11,4,3,3,4,1,0,0,40,38,0
22224,38,5,12,2,11,0,4,1,0,0,60,38,0
16418,37,3,9,4,6,3,4,1,0,0,40,38,0
245,56,3,9,2,0,0,4,1,0,0,35,38,0
5483,35,3,6,0,6,1,4,1,0,0,50,38,0
5324,59,3,9,2,4,0,4,1,0,0,48,38,0
29774,17,3,7,4,7,2,4,0,0,0,20,38,0
13995,54,4,9,2,3,0,4,1,7688,0,60,38,1
24324,43,3,10,2,3,0,4,1,0,0,50,38,1
13339,20,3,8,4,11,1,4,0,0,0,55,38,0
308,35,3,12,2,0,0,4,1,0,0,40,38,1
29285,31,5,10,2,2,0,4,1,0,0,60,38,0
10859,49,1,9,2,6,0,2,1,0,0,40,38,1
20752,40,3,14,4,9,1,4,1,0,0,40,38,1
30129,22,3,13,4,0,3,4,0,0,0,35,38,0
17876,36,1,10,4,3,4,2,0,0,0,48,38,0
27380,32,1,13,0,9,4,4,0,0,0,35,38,0
8165,53,1,14,4,3,1,4,0,14344,0,50,38,1
13441,35,3,13,4,0,1,4,0,0,0,40,38,0
7201,40,5,15,2,9,0,4,1,0,0,55,38,1
22562,45,3,9,2,13,0,4,1,0,0,50,38,0
18842,25,3,9,4,0,1,4,1,0,0,50,38,0
28469,45,3,12,2,2,0,4,1,0,0,66,40,0
59,30,3,9,2,6,0,4,1,5013,0,40,38,0
10480,53,3,9,2,3,0,4,1,0,0,35,38,1
7260,31,3,9,4,11,1,4,0,0,0,40,38,0
17525,53,3,6,2,7,0,4,1,0,0,34,38,0
31006,43,3,13,2,3,0,4,1,0,1977,50,38,1
29223,38,3,9,4,2,1,4,1,0,0,40,38,0
925,32,3,9,2,6,0,4,1,0,0,40,38,0
1362,22,3,9,4,7,1,4,0,0,0,24,38,0
27662,24,3,11,4,0,1,4,0,0,0,40,38,0
31853,60,3,9,0,0,2,4,0,0,0,40,38,0
32312,18,3,7,4,9,3,4,0,0,0,25,38,0
333,55,1,6,2,0,0,4,1,0,0,40,38,0
19832,58,3,10,0,0,4,2,0,0,0,40,38,0
24774,41,3,12,0,3,4,2,0,0,0,50,38,0
26088,48,3,13,2,5,0,4,1,0,0,40,38,0
20379,38,5,10,0,6,4,4,1,0,0,40,38,0
19936,56,5,10,3,4,1,4,0,27828,0,20,38,1
10459,25,3,9,4,6,1,2,0,0,0,40,38,0
1870,40,3,6,2,13,0,4,1,0,0,40,38,0
23787,41,3,10,5,9,3,4,0,0,3900,40,38,0
25661,53,3,9,0,3,1,2,0,0,0,40,38,0
1166,65,3,13,2,0,0,4,1,10605,0,20,38,1
6536,44,5,10,0,6,1,4,1,0,2205,35,38,0
16111,62,3,10,2,9,0,2,1,0,0,35,38,1
13724,39,3,13,0,3,1,4,1,0,0,55,38,0
12706,21,3,11,4,12,3,4,0,0,0,30,38,0
25332,31,3,3,4,4,3,4,1,0,0,25,25,0
10479,42,4,13,2,9,0,4,1,0,1977,40,38,1
14314,18,3,7,4,5,1,4,1,0,0,25,38,0
26885,78,3,3,2,13,0,1,1,0,0,36,38,0
1419,47,3,10,4,0,1,4,0,0,0,40,38,0
31818,55,3,9,2,6,0,4,1,0,0,40,38,1
14115,40,3,15,4,9,1,4,0,14084,0,50,38,1
26262,29,3,12,0,2,4,4,0,0,0,38,38,0
28813,45,3,16,2,9,0,4,1,0,0,40,30,1
15010,48,3,13,2,12,0,4,1,0,0,40,38,1
19792,37,3,10,0,7,4,4,0,0,0,30,38,0
20226,22,3,10,4,11,3,4,1,0,0,8,38,0
2205,47,3,9,2,6,5,2,0,0,0,40,38,1
16875,24,3,10,2,2,0,4,1,0,0,65,38,0
5936,52,3,9,4,2,3,4,1,0,0,55,38,0
32373,56,3,9,0,12,1,2,0,0,0,40,38,0
19960,21,3,10,4,0,3,4,0,0,0,40,38,0
8939,49,3,11,0,11,4,4,0,0,0,40,38,0
10861,57,3,9,0,0,1,4,0,0,0,40,38,0
17469,62,3,9,2,2,0,4,1,0,0,40,38,0
29319,52,3,4,2,9,0,4,1,0,0,40,38,0
6421,40,3,6,2,7,5,2,0,0,0,32,38,0
9563,49,3,7,4,7,1,4,1,0,0,60,38,0
13916,70,4,10,2,3,0,4,1,0,0,20,38,1
12793,51,4,13,2,3,0,4,1,0,0,40,38,0
11731,25,3,10,4,0,3,4,1,0,0,40,38,0
30797,50,3,10,0,0,4,4,0,0,0,40,38,0
6660,21,3,10,4,0,1,4,0,0,0,40,38,0
1205,61,4,14,2,11,0,4,1,0,0,40,38,1
6677,63,3,9,2,9,0,4,1,0,0,16,38,0
12365,27,5,13,4,11,1,4,1,0,0,50,38,0
11091,47,3,10,0,3,1,4,1,0,0,60,38,0
22320,42,5,7,2,4,0,4,1,0,0,60,38,0
12858,37,3,13,2,3,2,4,1,3411,0,47,38,0
24901,44,3,11,2,3,0,4,1,0,0,40,38,0
25158,59,3,10,0,7,4,4,0,0,0,32,38,0
32103,23,6,13,4,9,1,4,0,0,0,32,38,0
30191,59,1,14,6,9,4,4,0,4787,0,60,38,1
24668,45,0,10,2,9,0,4,1,0,0,56,38,1
4290,49,5,9,2,2,0,4,1,0,0,40,38,0
29761,56,3,9,4,9,1,4,0,0,0,45,38,0
19227,17,3,6,4,7,3,4,0,0,1602,18,38,0
6195,42,3,9,2,3,5,4,0,0,0,40,38,1
2927,52,3,9,0,6,3,2,0,0,0,35,38,0
25993,19,3,7,4,11,3,4,1,0,0,30,38,0
10062,71,3,15,2,9,0,4,1,0,0,12,38,1
6839,35,5,9,2,2,0,4,1,0,0,40,38,0
14967,27,3,3,4,7,2,4,1,0,0,40,25,0
4591,25,3,7,5,2,3,4,1,0,0,40,38,0
32370,43,3,13,4,0,1,4,1,0,1741,40,38,0
5625,35,1,10,0,0,4,4,0,0,0,40,38,0
8542,33,3,9,2,10,0,4,1,2635,0,16,38,0
586,29,3,10,4,0,1,4,1,0,0,60,38,0
9629,42,3,13,2,3,0,4,1,0,2415,60,38,1
11233,31,3,9,4,0,1,4,0,0,0,50,38,0
32015,52,3,13,2,9,0,4,1,0,0,40,38,1
18638,48,3,3,0,6,4,3,0,0,0,40,5,0
3043,21,3,10,4,0,2,4,0,0,0,40,25,0
13885,47,3,9,2,7,0,1,1,0,0,25,29,0
10829,24,3,9,4,0,1,4,1,0,0,40,38,0
23309,39,3,13,2,9,5,4,0,7688,0,32,38,1
24321,55,3,6,2,6,0,4,1,0,0,40,38,0
24036,23,3,9,4,11,3,4,1,0,0,30,38,0
19081,18,3,10,4,9,3,4,0,0,1602,24,38,0
13706,56,3,10,0,9,4,4,0,0,0,50,38,1
21273,65,3,9,2,12,0,4,1,0,0,40,38,1
20510,28,3,7,2,5,3,4,1,0,0,40,38,0
16953,26,3,5,2,2,0,4,1,0,0,20,38,0
18067,34,0,10,1,0,5,4,0,0,0,40,38,1
4407,52,4,10,2,11,0,4,1,15024,0,50,38,1
21458,39,3,14,0,3,4,2,0,15020,0,60,38,1
15837,23,3,4,2,13,0,4,1,0,0,32,38,0
21465,56,5,7,6,7,4,4,0,0,0,65,11,1
1187,65,3,9,2,2,0,4,1,0,0,30,38,0
21206,51,4,10,2,3,0,4,1,0,0,45,38,1
31712,71,5,4,2,4,0,4,1,0,0,10,38,0
12756,24,3,10,4,0,3,2,0,0,0,25,38,0
10577,48,4,13,0,11,1,4,1,0,0,60,38,1
31549,48,3,9,4,3,1,4,0,0,0,50,38,0
17128,34,3,13,2,7,5,1,0,7688,0,50,29,1
16074,27,3,10,4,3,1,4,1,0,0,45,38,0
16135,33,1,10,2,5,0,4,1,0,0,66,38,0
11099,36,3,9,2,6,0,4,1,0,0,45,38,1
22142,42,3,11,5,9,4,4,0,0,0,40,38,0
32491,66,0,6,2,2,0,4,1,3471,0,40,38,0
21444,47,3,9,0,11,1,4,0,0,0,40,38,0
12801,28,5,9,2,9,0,4,1,0,0,35,38,0
19140,22,3,10,4,2,3,4,1,0,0,40,38,0
22904,69,6,15,2,0,0,4,1,0,0,34,38,1
24053,30,3,10,2,3,2,4,1,0,0,40,38,0
22860,31,3,9,4,0,1,4,0,0,0,40,38,0
14848,36,3,9,0,2,1,4,1,0,0,40,38,0
10325,70,3,14,2,9,0,4,1,0,0,8,38,0
9644,29,3,12,2,9,0,4,1,0,0,50,38,0
20433,30,3,15,2,9,0,4,1,0,0,60,38,1
26811,39,3,12,4,2,3,4,1,0,0,40,38,0
24719,33,3,14,2,3,0,4,1,0,0,40,38,1
9361,62,3,9,2,6,0,4,1,0,0,40,38,1
21888,40,3,9,2,2,0,4,1,0,0,40,38,1
3717,29,3,13,4,3,3,4,1,0,0,40,38,0
28255,28,0,9,4,3,4,4,0,0,0,70,32,0
1144,56,5,10,2,11,0,4,1,0,0,60,38,0
23036,64,3,6,2,7,0,2,1,0,0,40,38,0
10784,76,3,9,6,7,4,4,0,0,0,33,38,0
4630,30,3,8,2,2,0,4,1,0,0,50,38,0
16833,49,3,10,0,12,1,4,1,0,0,40,38,0
1158,26,3,13,4,13,4,1,1,0,0,40,38,0
31458,69,6,9,2,7,0,4,1,0,0,20,38,0
21006,40,3,9,2,3,5,4,0,0,0,24,38,1
14711,23,3,10,2,12,0,4,1,0,0,42,38,0
14375,25,3,13,4,9,1,4,0,0,0,40,38,0
19535,54,3,5,0,9,1,4,0,0,0,15,38,0
22065,47,3,11,0,11,4,2,0,0,0,25,38,0
26666,49,3,14,2,11,0,4,1,0,0,40,38,1
25593,36,3,13,2,9,5,4,0,0,0,40,38,0
13815,59,3,9,2,2,0,4,1,0,0,40,38,0
7738,30,3,13,4,9,1,4,0,0,0,40,38,0
18399,50,3,9,2,13,0,4,1,0,0,40,38,0
3882,51,3,10,2,3,0,4,1,0,0,40,38,1
29266,25,3,13,4,3,2,4,0,0,0,25,38,0
15356,46,3,13,6,12,4,4,0,0,0,38,38,0
30664,42,5,7,5,7,4,4,0,0,0,30,38,0
24298,40,3,13,2,9,0,4,1,0,0,40,38,1
3872,38,3,9,2,6,0,4,1,3137,0,45,38,0
31868,46,3,10,0,9,1,4,0,0,0,40,38,0
4807,42,1,7,0,11,4,4,1,7430,0,50,32,1
23469,47,3,13,0,2,1,4,0,0,0,50,38,0
18902,52,3,9,2,11,0,4,1,0,0,36,38,0
2946,31,3,1,4,7,2,4,0,0,0,35,25,0
13524,64,5,9,2,4,0,4,1,7298,0,45,38,1
7603,56,3,9,2,13,0,1,1,0,0,45,38,0
14156,38,3,9,0,0,4,4,0,0,0,20,38,0
30635,24,3,10,4,7,3,4,0,0,0,40,38,0
18346,40,3,10,0,7,1,4,0,0,0,48,38,0
3611,45,4,9,2,11,5,4,0,0,0,50,38,0
19020,32,3,13,2,9,0,1,1,0,0,40,38,1
10221,24,3,9,4,5,3,4,1,0,0,40,38,0
5318,28,3,9,4,9,1,2,1,0,0,40,38,0
13791,39,0,9,2,0,0,2,1,0,1628,40,38,0
16771,45,3,9,4,0,3,2,0,0,0,40,38,0
27988,54,3,9,3,3,1,4,0,0,0,43,38,0
11968,51,3,10,2,0,5,4,0,0,0,40,38,0
20987,29,5,10,2,3,2,4,1,4386,0,45,38,1
4205,25,3,9,4,7,3,4,0,0,0,10,38,0
9068,58,3,13,2,3,0,4,1,0,0,45,38,1
9822,38,1,10,4,0,3,0,0,0,0,40,38,0
16681,23,3,10,4,0,3,4,1,0,0,24,38,0
15242,39,3,13,2,9,0,4,1,0,0,40,38,1
5030,63,5,13,2,11,0,4,1,0,0,30,38,1
13540,31,3,10,5,11,4,4,0,0,0,40,38,0
16975,71,3,5,6,11,4,4,0,0,0,13,38,0
8410,31,3,12,2,11,0,4,1,0,0,60,38,0
19352,43,3,11,2,2,0,4,1,0,0,50,38,0
11216,70,4,10,2,11,0,4,1,10566,0,40,38,0
10841,27,3,13,4,9,1,4,0,0,0,20,38,0
3728,30,3,5,2,2,0,4,1,0,0,40,38,0
2966,27,3,9,4,2,1,4,1,0,0,35,20,0
12358,29,6,14,4,3,1,4,1,0,0,40,38,0
18614,70,3,11,6,9,4,4,0,0,0,35,38,0
13154,35,3,10,4,9,4,1,1,4650,0,20,38,0
743,26,3,11,4,12,3,4,1,0,0,40,38,0
18235,27,3,9,4,0,3,4,1,0,0,40,38,0
21561,33,3,13,2,9,0,4,1,0,0,40,38,0
13578,34,4,13,4,9,1,3,1,0,0,60,38,0
19224,35,3,13,4,9,1,4,1,0,0,40,38,0
30038,27,3,9,4,9,3,2,1,0,0,40,38,0
15244,55,3,13,2,10,0,4,1,0,0,40,38,1
29232,35,3,9,2,2,0,4,1,0,0,40,38,1
19486,81,4,6,2,3,5,4,0,2936,0,28,38,0
13099,64,3,7,2,13,0,4,1,0,0,40,38,0
30529,43,5,14,0,7,4,4,0,0,0,30,38,0
25071,46,3,9,0,2,1,4,0,0,0,40,38,0
18379,66,3,2,4,9,1,2,1,0,0,30,38,0
29179,32,3,9,4,5,3,4,1,0,0,50,38,0
24508,53,4,10,2,3,0,4,1,15024,0,50,38,1
20152,20,3,7,4,9,3,2,0,0,0,20,38,0
9392,31,3,9,4,11,3,4,0,0,0,40,38,0
7021,50,3,15,2,9,0,4,1,0,0,36,38,1
3941,28,3,2,2,6,0,4,1,0,0,43,25,0
17545,23,3,9,2,6,5,4,0,3942,0,40,38,0
95,29,1,10,4,5,1,4,1,0,0,50,38,0
6279,59,3,16,2,3,0,4,1,0,0,40,38,1
9796,52,3,10,2,3,0,4,1,7688,0,55,38,1
26985,30,3,9,2,6,0,1,1,0,0,40,39,1
30916,43,0,9,2,3,0,0,1,0,0,40,38,0
24990,19,3,9,4,5,3,4,1,0,0,35,38,0
26445,60,3,6,2,11,0,4,1,0,0,40,38,0
15170,74,3,2,2,9,0,2,1,0,0,40,38,0
14601,55,3,10,2,2,0,4,1,5013,0,52,38,0
17122,36,3,9,2,6,0,4,1,0,0,40,38,0
962,32,3,13,2,2,0,4,1,0,0,70,25,0
19111,49,3,9,2,2,0,4,1,3103,0,45,38,1
15292,49,3,9,2,13,0,4,1,0,0,44,38,0
29400,35,3,11,2,9,5,4,0,0,0,20,38,1
29460,18,3,8,4,7,3,4,1,0,0,20,38,0
27047,32,3,14,4,11,3,2,1,0,0,40,38,0
13133,42,1,10,2,2,0,2,1,0,0,40,38,0
6808,55,3,9,6,0,1,4,0,0,0,40,38,0
19653,30,6,10,4,0,1,4,0,0,0,37,38,0
19700,58,5,6,2,2,5,4,0,0,1977,35,38,1
24838,18,3,7,4,7,3,4,1,0,0,15,28,0
9263,53,1,9,2,3,0,0,1,0,0,48,38,0
21961,23,3,9,2,7,0,4,1,0,0,50,38,0
24293,22,3,10,4,9,1,2,0,0,0,35,38,0
24033,47,5,14,2,9,0,4,1,0,0,40,38,1
31239,24,3,10,4,2,4,4,1,0,0,50,38,0
15134,32,5,10,2,2,0,4,1,0,0,30,38,0
31333,42,1,10,2,3,0,4,1,0,0,45,38,1
13077,29,3,9,2,6,0,4,1,0,0,40,38,0
2349,25,0,10,4,3,1,2,1,0,0,40,38,0
25244,52,4,9,2,3,0,4,1,15024,0,40,38,1
15050,52,3,9,0,11,1,4,0,0,0,48,38,0
20964,21,3,9,4,5,3,4,1,0,0,36,38,0
21937,46,3,13,2,0,0,1,1,0,2415,35,29,1
8828,69,4,13,2,3,0,4,1,6418,0,45,38,1
8810,37,3,12,4,0,1,4,0,0,0,40,38,0
2621,25,3,14,4,11,1,4,1,0,0,20,38,0
8645,25,3,11,4,12,4,2,0,0,0,40,38,0
32231,31,3,10,2,7,0,1,1,0,1485,55,38,1
11326,29,0,9,2,12,0,4,1,0,0,40,38,1
16579,44,3,13,2,9,0,4,1,0,1848,40,38,1
19192,52,1,10,6,0,1,4,0,0,0,24,38,0
19214,73,3,9,6,7,2,4,0,0,0,32,38,0
13915,20,3,10,4,0,3,4,0,0,0,35,38,0
28876,37,3,13,2,3,0,4,1,15024,0,40,38,1
3582,29,3,9,2,7,0,4,1,0,0,40,38,0
14335,21,3,8,4,0,2,2,1,0,0,48,38,0
16631,60,1,14,2,9,0,4,1,0,0,48,38,1
3295,22,3,10,4,12,1,4,0,0,0,60,38,0
23962,36,3,10,2,4,0,4,1,0,0,56,38,1
4401,48,1,10,2,3,5,4,0,5178,0,40,38,1
26134,64,0,16,2,9,0,1,1,0,0,40,2,1
15266,21,3,9,4,11,3,2,1,0,0,40,38,0
2403,57,3,13,2,3,0,4,1,0,0,40,38,1
11194,48,3,6,2,6,0,2,1,0,0,40,38,0
23070,27,3,9,4,3,1,4,0,0,0,50,38,0
16357,45,3,13,2,0,0,4,1,0,0,15,38,0
9070,37,5,13,2,3,0,3,1,7298,0,50,32,1
21237,61,3,5,0,7,1,4,1,0,0,40,38,0
14880,72,3,13,2,10,0,4,1,0,0,17,38,0
22774,35,3,10,4,13,3,4,1,0,0,40,38,0
11325,19,3,10,4,9,3,4,1,0,0,40,38,0
